,age,gender,race,date,file_path,vgg16_pred,vgg16_uncertainty
961,30,1,3.0,2.0170104222919856e+16,UTKFACE_val/30_1_3_20170104222919855.jpg.chip.jpg,30.0,1.9439514875411987
962,35,1,0.0,2.0170117183029096e+16,UTKFACE_val/35_1_0_20170117183029095.jpg.chip.jpg,26.0,1.2311739921569824
963,1,0,2.0,2.0161219155655084e+16,UTKFACE_val/1_0_2_20161219155655085.jpg.chip.jpg,1.0,0.6958523988723755
964,38,0,0.0,2.0170117141721964e+16,UTKFACE_val/38_0_0_20170117141721964.jpg.chip.jpg,40.0,14.43050479888916
965,35,0,0.0,2.0170119200925684e+16,UTKFACE_val/35_0_0_20170119200925684.jpg.chip.jpg,38.0,9.219544410705566
966,27,0,0.0,2.0170116232646296e+16,UTKFACE_val/27_0_0_20170116232646294.jpg.chip.jpg,31.0,6.781553745269775
967,45,1,0.0,2.0170117181407564e+16,UTKFACE_val/45_1_0_20170117181407564.jpg.chip.jpg,72.0,27.621692657470703
968,35,1,0.0,2.017011719050927e+16,UTKFACE_val/35_1_0_20170117190509274.jpg.chip.jpg,28.0,1.8609561920166016
969,36,0,1.0,2.0170113151003292e+16,UTKFACE_val/36_0_1_20170113151003293.jpg.chip.jpg,36.0,1.341640830039978
970,2,1,2.0,2.016121915383378e+16,UTKFACE_val/2_1_2_20161219153833780.jpg.chip.jpg,1.0,0.22360679507255554
971,23,0,0.0,2.017011321012645e+16,UTKFACE_val/23_0_0_20170113210126449.jpg.chip.jpg,66.0,23.471370697021484
972,26,1,0.0,2.0170117201629484e+16,UTKFACE_val/26_1_0_20170117201629485.jpg.chip.jpg,30.0,2.277463912963867
973,28,0,0.0,2.0170117202432504e+16,UTKFACE_val/28_0_0_20170117202432502.jpg.chip.jpg,32.0,3.684962272644043
974,2,0,2.0,2.016121916344767e+16,UTKFACE_val/2_0_2_20161219163447671.jpg.chip.jpg,1.0,1.13670814037323
975,42,0,0.0,2.017011715481011e+16,UTKFACE_val/42_0_0_20170117154810113.jpg.chip.jpg,52.0,0.9665456414222717
976,22,1,4.0,2.017010400543133e+16,UTKFACE_val/22_1_4_20170104005431327.jpg.chip.jpg,23.0,5.1768717765808105
977,27,1,1.0,2.017011403145593e+16,UTKFACE_val/27_1_1_20170114031455929.jpg.chip.jpg,23.0,10.018929481506348
978,26,1,2.0,2.017011618424621e+16,UTKFACE_val/26_1_2_20170116184246209.jpg.chip.jpg,26.0,4.430456638336182
979,18,1,0.0,2.017010921290661e+16,UTKFACE_val/18_1_0_20170109212906609.jpg.chip.jpg,72.0,12.65524673461914
980,51,0,2.0,2.0170104212459756e+16,UTKFACE_val/51_0_2_20170104212459757.jpg.chip.jpg,51.0,0.0
981,22,0,0.0,2.0170117193916436e+16,UTKFACE_val/22_0_0_20170117193916436.jpg.chip.jpg,22.0,1.4653902053833008
982,45,0,3.0,2.017011919483294e+16,UTKFACE_val/45_0_3_20170119194832939.jpg.chip.jpg,38.0,1.7434086799621582
983,45,1,1.0,2.017011716471646e+16,UTKFACE_val/45_1_1_20170117164716460.jpg.chip.jpg,43.0,9.132936477661133
984,26,1,3.0,2.0170119193150572e+16,UTKFACE_val/26_1_3_20170119193150571.jpg.chip.jpg,45.0,16.903675079345703
985,3,0,3.0,2.016122014501237e+16,UTKFACE_val/3_0_3_20161220145012367.jpg.chip.jpg,3.0,0.0
986,45,1,0.0,2.017011717532691e+16,UTKFACE_val/45_1_0_20170117175326912.jpg.chip.jpg,58.0,9.806550025939941
987,42,0,0.0,2.017011920424531e+16,UTKFACE_val/42_0_0_20170119204245311.jpg.chip.jpg,35.0,7.656266689300537
988,26,0,4.0,2.0170117172722652e+16,UTKFACE_val/26_0_4_20170117172722652.jpg.chip.jpg,26.0,2.661123514175415
989,23,0,0.0,2.0170104004012224e+16,UTKFACE_val/23_0_0_20170104004012222.jpg.chip.jpg,23.0,2.350811719894409
990,18,0,0.0,2.0170110232106744e+16,UTKFACE_val/18_0_0_20170110232106743.jpg.chip.jpg,14.0,1.538967490196228
991,1,1,2.0,2.0161219221253336e+16,UTKFACE_val/1_1_2_20161219221253335.jpg.chip.jpg,4.0,1.0990426540374756
992,55,0,3.0,2.0170119201758444e+16,UTKFACE_val/55_0_3_20170119201758443.jpg.chip.jpg,61.0,19.808025360107422
993,28,0,0.0,2.017011919475432e+16,UTKFACE_val/28_0_0_20170119194754322.jpg.chip.jpg,30.0,2.5026302337646484
994,4,0,3.0,2.0161220221755016e+16,UTKFACE_val/4_0_3_20161220221755018.jpg.chip.jpg,19.0,19.611690521240234
995,24,1,2.0,2.0170112204741444e+16,UTKFACE_val/24_1_2_20170112204741443.jpg.chip.jpg,28.0,10.215957641601562
996,1,1,2.0,2.0161219192458644e+16,UTKFACE_val/1_1_2_20161219192458643.jpg.chip.jpg,1.0,1.239694356918335
997,24,0,2.0,2.0170116165518844e+16,UTKFACE_val/24_0_2_20170116165518844.jpg.chip.jpg,21.0,1.7350867986679077
998,86,1,0.0,2.0170110183609068e+16,UTKFACE_val/86_1_0_20170110183609068.jpg.chip.jpg,85.0,7.434627532958984
999,48,0,3.0,2.017010914233725e+16,UTKFACE_val/48_0_3_20170109142337247.jpg.chip.jpg,48.0,19.92162322998047
1000,28,0,1.0,2.0170113133943576e+16,UTKFACE_val/28_0_1_20170113133943577.jpg.chip.jpg,27.0,3.205258846282959
1001,25,1,0.0,2.017011714390968e+16,UTKFACE_val/25_1_0_20170117143909681.jpg.chip.jpg,26.0,9.675117492675781
1002,27,1,2.0,2.01701161712056e+16,UTKFACE_val/27_1_2_20170116171205598.jpg.chip.jpg,26.0,5.257575988769531
1003,16,0,0.0,2.0170102234641452e+16,UTKFACE_val/16_0_0_20170102234641453.jpg.chip.jpg,11.0,0.0
1004,28,0,0.0,2.017011321012745e+16,UTKFACE_val/28_0_0_20170113210127446.jpg.chip.jpg,26.0,3.9722723960876465
1005,35,0,0.0,2.017011719012452e+16,UTKFACE_val/35_0_0_20170117190124521.jpg.chip.jpg,35.0,5.963706016540527
1006,54,0,0.0,2.0170104170659824e+16,UTKFACE_val/54_0_0_20170104170659826.jpg.chip.jpg,78.0,8.309000015258789
1007,35,0,0.0,2.0170117191049756e+16,UTKFACE_val/35_0_0_20170117191049755.jpg.chip.jpg,61.0,12.451590538024902
1008,32,0,3.0,2.0170119200245532e+16,UTKFACE_val/32_0_3_20170119200245532.jpg.chip.jpg,42.0,2.5526044368743896
1009,82,0,0.0,2.017011122235441e+16,UTKFACE_val/82_0_0_20170111222354407.jpg.chip.jpg,72.0,4.865290641784668
1010,61,1,3.0,2.017011921192841e+16,UTKFACE_val/61_1_3_20170119211928409.jpg.chip.jpg,72.0,4.4897541999816895
1011,4,0,0.0,2.017011021363587e+16,UTKFACE_val/4_0_0_20170110213635871.jpg.chip.jpg,3.0,4.920419216156006
1012,26,1,3.0,2.017010423514895e+16,UTKFACE_val/26_1_3_20170104235148954.jpg.chip.jpg,52.0,10.475409507751465
1013,38,0,0.0,2.017010518404369e+16,UTKFACE_val/38_0_0_20170105184043687.jpg.chip.jpg,44.0,6.4275312423706055
1014,10,1,0.0,2.0170109203245652e+16,UTKFACE_val/10_1_0_20170109203245653.jpg.chip.jpg,53.0,12.941162109375
1015,26,0,2.0,2.017011618265416e+16,UTKFACE_val/26_0_2_20170116182654158.jpg.chip.jpg,35.0,7.8302717208862305
1016,28,0,1.0,2.017011315154243e+16,UTKFACE_val/28_0_1_20170113151542431.jpg.chip.jpg,44.0,6.892215251922607
1017,47,0,2.0,2.0170112220340616e+16,UTKFACE_val/47_0_2_20170112220340617.jpg.chip.jpg,4.0,15.84555435180664
1018,8,1,0.0,2.017010920525889e+16,UTKFACE_val/8_1_0_20170109205258890.jpg.chip.jpg,10.0,1.1821033954620361
1019,49,0,0.0,2.017010420533146e+16,UTKFACE_val/49_0_0_20170104205331460.jpg.chip.jpg,67.0,5.41829252243042
1020,29,1,2.0,2.017011619121097e+16,UTKFACE_val/29_1_2_20170116191210967.jpg.chip.jpg,35.0,4.6370930671691895
1021,29,1,3.0,2.0170104232524936e+16,UTKFACE_val/29_1_3_20170104232524938.jpg.chip.jpg,46.0,8.846497535705566
1022,35,0,0.0,2.0170120220510132e+16,UTKFACE_val/35_0_0_20170120220510131.jpg.chip.jpg,38.0,4.769420146942139
1023,24,1,1.0,2.017011523504421e+16,UTKFACE_val/24_1_1_20170115235044207.jpg.chip.jpg,38.0,5.520059108734131
1024,28,0,4.0,2.01701170208017e+16,UTKFACE_val/28_0_4_20170117020801701.jpg.chip.jpg,51.0,19.50135040283203
1025,58,0,0.0,2.017011719390407e+16,UTKFACE_val/58_0_0_20170117193904073.jpg.chip.jpg,55.0,8.56615161895752
1026,28,1,1.0,2.017011223353793e+16,UTKFACE_val/28_1_1_20170112233537928.jpg.chip.jpg,26.0,3.373269557952881
1027,53,1,3.0,2.0170119200419884e+16,UTKFACE_val/53_1_3_20170119200419883.jpg.chip.jpg,4.0,25.527280807495117
1028,1,0,2.0,2.0170109191125532e+16,UTKFACE_val/1_0_2_20170109191125532.jpg.chip.jpg,1.0,0.3663475513458252
1029,53,0,0.0,2.017011716110432e+16,UTKFACE_val/53_0_0_20170117161104318.jpg.chip.jpg,72.0,4.694901943206787
1030,59,0,0.0,2.0170111203739692e+16,UTKFACE_val/59_0_0_20170111203739692.jpg.chip.jpg,61.0,0.22360679507255554
1031,18,1,0.0,2.0170109212828068e+16,UTKFACE_val/18_1_0_20170109212828069.jpg.chip.jpg,18.0,6.536537170410156
1032,26,0,3.0,2.0170105175308268e+16,UTKFACE_val/26_0_3_20170105175308269.jpg.chip.jpg,36.0,1.5652475357055664
1033,26,1,2.0,2.017011618405202e+16,UTKFACE_val/26_1_2_20170116184052021.jpg.chip.jpg,27.0,5.304169178009033
1034,26,1,3.0,2.017011919312065e+16,UTKFACE_val/26_1_3_20170119193120649.jpg.chip.jpg,26.0,2.04167103767395
1035,27,0,1.0,2.0170117192056656e+16,UTKFACE_val/27_0_1_20170117192056655.jpg.chip.jpg,60.0,14.012306213378906
1036,88,1,0.0,2.017012023015331e+16,UTKFACE_val/88_1_0_20170120230153314.jpg.chip.jpg,89.0,4.451788425445557
1037,26,1,1.0,2.017011301210131e+16,UTKFACE_val/26_1_1_20170113012101312.jpg.chip.jpg,9.0,2.552088975906372
1038,51,0,0.0,2.017011716074657e+16,UTKFACE_val/51_0_0_20170117160746568.jpg.chip.jpg,60.0,8.055563926696777
1039,26,1,1.0,2.0170116021949852e+16,UTKFACE_val/26_1_1_20170116021949852.jpg.chip.jpg,26.0,17.11078453063965
1040,56,0,0.0,2.0170109012058588e+16,UTKFACE_val/56_0_0_20170109012058588.jpg.chip.jpg,70.0,12.28724193572998
1041,38,0,0.0,2.0170117120920016e+16,UTKFACE_val/38_0_0_20170117120920017.jpg.chip.jpg,38.0,7.122241020202637
1042,54,0,0.0,2.0170117171146956e+16,UTKFACE_val/54_0_0_20170117171146956.jpg.chip.jpg,36.0,3.471311092376709
1043,90,1,0.0,2.0170120221550508e+16,UTKFACE_val/90_1_0_20170120221550509.jpg.chip.jpg,88.0,8.774964332580566
1044,2,1,4.0,2.016122120242539e+16,UTKFACE_val/2_1_4_20161221202425393.jpg.chip.jpg,1.0,1.1652873754501343
1045,72,0,2.0,2.0170112223906856e+16,UTKFACE_val/72_0_2_20170112223906858.jpg.chip.jpg,60.0,4.203695297241211
1046,32,1,3.0,2.017011718432991e+16,UTKFACE_val/32_1_3_20170117184329913.jpg.chip.jpg,35.0,9.419465065002441
1047,26,1,4.0,2.017011714380965e+16,UTKFACE_val/26_1_4_20170117143809650.jpg.chip.jpg,28.0,4.693500518798828
1048,20,1,1.0,2.0170112191323932e+16,UTKFACE_val/20_1_1_20170112191323933.jpg.chip.jpg,36.0,6.621138572692871
1049,1,1,2.0,2.016121922061147e+16,UTKFACE_val/1_1_2_20161219220611473.jpg.chip.jpg,2.0,3.960329532623291
1050,1,1,3.0,2.0161220143241764e+16,UTKFACE_val/1_1_3_20161220143241765.jpg.chip.jpg,1.0,0.9233804941177368
1051,26,1,1.0,2.0170116022013916e+16,UTKFACE_val/26_1_1_20170116022013916.jpg.chip.jpg,28.0,1.5652475357055664
1052,29,1,3.0,2.0170104232729436e+16,UTKFACE_val/29_1_3_20170104232729436.jpg.chip.jpg,29.0,1.5694451332092285
1053,26,0,4.0,2.017011715324302e+16,UTKFACE_val/26_0_4_20170117153243021.jpg.chip.jpg,32.0,2.960707664489746
1054,32,1,3.0,2.0170119200441164e+16,UTKFACE_val/32_1_3_20170119200441164.jpg.chip.jpg,46.0,8.923505783081055
1055,61,0,3.0,2.017011921181947e+16,UTKFACE_val/61_0_3_20170119211819474.jpg.chip.jpg,61.0,9.854066848754883
1056,28,0,0.0,2.017011718061303e+16,UTKFACE_val/28_0_0_20170117180613031.jpg.chip.jpg,32.0,2.087557077407837
1057,1,0,3.0,2.016122014582045e+16,UTKFACE_val/1_0_3_20161220145820446.jpg.chip.jpg,3.0,0.4472135901451111
1058,27,1,2.0,2.0170116163755264e+16,UTKFACE_val/27_1_2_20170116163755263.jpg.chip.jpg,24.0,2.412140369415283
1059,27,0,0.0,2.017011701280372e+16,UTKFACE_val/27_0_0_20170117012803721.jpg.chip.jpg,49.0,4.461531639099121
1060,35,1,1.0,2.017011719490709e+16,UTKFACE_val/35_1_1_20170117194907090.jpg.chip.jpg,45.0,10.091554641723633
1061,32,0,2.0,2.017011619141164e+16,UTKFACE_val/32_0_2_20170116191411640.jpg.chip.jpg,42.0,5.601691246032715
1062,30,1,2.0,2.0170116165139756e+16,UTKFACE_val/30_1_2_20170116165139757.jpg.chip.jpg,26.0,3.4473483562469482
1063,1,1,2.0,2.0161219162225424e+16,UTKFACE_val/1_1_2_20161219162225422.jpg.chip.jpg,4.0,0.9403246641159058
1064,2,0,1.0,2.0170110213401216e+16,UTKFACE_val/2_0_1_20170110213401217.jpg.chip.jpg,2.0,0.0
1065,32,0,3.0,2.0170119200231708e+16,UTKFACE_val/32_0_3_20170119200231708.jpg.chip.jpg,28.0,5.7308030128479
1066,55,0,0.0,2.017011119580105e+16,UTKFACE_val/55_0_0_20170111195801050.jpg.chip.jpg,52.0,8.158141136169434
1067,70,0,0.0,2.017012022180775e+16,UTKFACE_val/70_0_0_20170120221807750.jpg.chip.jpg,51.0,22.946792602539062
1068,20,1,1.0,2.0170112230742276e+16,UTKFACE_val/20_1_1_20170112230742277.jpg.chip.jpg,21.0,2.6950247287750244
1069,35,1,2.0,2.017011618125204e+16,UTKFACE_val/35_1_2_20170116181252040.jpg.chip.jpg,30.0,7.875845909118652
1070,65,0,0.0,2.0170104184609436e+16,UTKFACE_val/65_0_0_20170104184609437.jpg.chip.jpg,61.0,0.670820415019989
1071,37,1,0.0,2.017010316350822e+16,UTKFACE_val/37_1_0_20170103163508220.jpg.chip.jpg,52.0,6.613184452056885
1072,45,0,3.0,2.0170119195305344e+16,UTKFACE_val/45_0_3_20170119195305345.jpg.chip.jpg,36.0,14.385664939880371
1073,28,1,3.0,2.017011919444874e+16,UTKFACE_val/28_1_3_20170119194448739.jpg.chip.jpg,28.0,9.466144561767578
1074,24,1,3.0,2.017011917090905e+16,UTKFACE_val/24_1_3_20170119170909047.jpg.chip.jpg,35.0,3.1334359645843506
1075,76,0,1.0,2.017011620521054e+16,UTKFACE_val/76_0_1_20170116205210541.jpg.chip.jpg,66.0,7.386153697967529
1076,35,1,0.0,2.017011713533035e+16,UTKFACE_val/35_1_0_20170117135330351.jpg.chip.jpg,56.0,8.940004348754883
1077,40,0,4.0,2.0170117135456628e+16,UTKFACE_val/40_0_4_20170117135456629.jpg.chip.jpg,36.0,5.094889163970947
1078,27,0,0.0,2.0170117175924156e+16,UTKFACE_val/27_0_0_20170117175924156.jpg.chip.jpg,32.0,6.847781181335449
1079,23,0,0.0,2.017011622100699e+16,UTKFACE_val/23_0_0_20170116221006990.jpg.chip.jpg,60.0,8.827439308166504
1080,50,1,0.0,2.0170109012137724e+16,UTKFACE_val/50_1_0_20170109012137723.jpg.chip.jpg,72.0,8.904611587524414
1081,1,0,2.0,2.016121922191985e+16,UTKFACE_val/1_0_2_20161219221919847.jpg.chip.jpg,4.0,0.0
1082,4,0,2.0,2.0161219200024692e+16,UTKFACE_val/4_0_2_20161219200024691.jpg.chip.jpg,4.0,19.6939754486084
1083,26,1,2.0,2.017011618470639e+16,UTKFACE_val/26_1_2_20170116184706391.jpg.chip.jpg,18.0,14.667813301086426
1084,20,1,0.0,2.017011714122395e+16,UTKFACE_val/20_1_0_20170117141223953.jpg.chip.jpg,23.0,2.928534746170044
1085,36,0,1.0,2.0170116200634304e+16,UTKFACE_val/36_0_1_20170116200634306.jpg.chip.jpg,28.0,17.709571838378906
1086,26,1,0.0,2.0170117201449668e+16,UTKFACE_val/26_1_0_20170117201449668.jpg.chip.jpg,32.0,4.058454513549805
1087,47,1,0.0,2.017010922052304e+16,UTKFACE_val/47_1_0_20170109220523042.jpg.chip.jpg,18.0,16.933305740356445
1088,60,1,0.0,2.017011014123984e+16,UTKFACE_val/60_1_0_20170110141239841.jpg.chip.jpg,72.0,5.571308135986328
1089,2,0,0.0,2.0170110213227212e+16,UTKFACE_val/2_0_0_20170110213227212.jpg.chip.jpg,1.0,0.5501195788383484
1090,1,0,2.0,2.0161219195643628e+16,UTKFACE_val/1_0_2_20161219195643627.jpg.chip.jpg,1.0,0.7163503766059875
1091,30,1,3.0,2.0170117153305044e+16,UTKFACE_val/30_1_3_20170117153305045.jpg.chip.jpg,28.0,2.814903974533081
1092,60,0,1.0,2.0170117160042904e+16,UTKFACE_val/60_0_1_20170117160042904.jpg.chip.jpg,60.0,4.183614730834961
1093,24,1,1.0,2.017011523575639e+16,UTKFACE_val/24_1_1_20170115235756393.jpg.chip.jpg,28.0,6.8385515213012695
1094,42,0,1.0,2.0170116194444692e+16,UTKFACE_val/42_0_1_20170116194444692.jpg.chip.jpg,36.0,2.47938871383667
1095,1,0,2.0,2.016121920291418e+16,UTKFACE_val/1_0_2_20161219202914180.jpg.chip.jpg,2.0,22.596227645874023
1096,60,1,0.0,2.017011014352308e+16,UTKFACE_val/60_1_0_20170110143523078.jpg.chip.jpg,72.0,1.6026294231414795
1097,50,0,2.0,2.0170109012238304e+16,UTKFACE_val/50_0_2_20170109012238306.jpg.chip.jpg,40.0,4.8261895179748535
1098,26,0,2.0,2.0170116183002812e+16,UTKFACE_val/26_0_2_20170116183002811.jpg.chip.jpg,35.0,9.707701683044434
1099,22,0,1.0,2.0170110223418176e+16,UTKFACE_val/22_0_1_20170110223418177.jpg.chip.jpg,52.0,6.5089006423950195
1100,61,0,3.0,2.0170119211835296e+16,UTKFACE_val/61_0_3_20170119211835296.jpg.chip.jpg,70.0,0.0
1101,27,1,2.0,2.017011617250142e+16,UTKFACE_val/27_1_2_20170116172501420.jpg.chip.jpg,26.0,2.34857177734375
1102,35,1,2.0,2.0170116191722656e+16,UTKFACE_val/35_1_2_20170116191722656.jpg.chip.jpg,42.0,11.3196382522583
1103,90,1,0.0,2.017012022495457e+16,UTKFACE_val/90_1_0_20170120224954568.jpg.chip.jpg,80.0,5.191085338592529
1104,52,1,1.0,2.0170113011248824e+16,UTKFACE_val/52_1_1_20170113011248822.jpg.chip.jpg,30.0,3.844339609146118
1105,2,1,4.0,2.0161221202110988e+16,UTKFACE_val/2_1_4_20161221202110987.jpg.chip.jpg,4.0,0.8207826614379883
1106,27,0,1.0,2.017011701370723e+16,UTKFACE_val/27_0_1_20170117013707230.jpg.chip.jpg,50.0,9.523378372192383
1107,26,1,1.0,2.0170116175425484e+16,UTKFACE_val/26_1_1_20170116175425484.jpg.chip.jpg,18.0,6.965138912200928
1108,36,0,1.0,2.0170117154338564e+16,UTKFACE_val/36_0_1_20170117154338564.jpg.chip.jpg,35.0,5.609202861785889
1109,1,1,2.0,2.0161219151127244e+16,UTKFACE_val/1_1_2_20161219151127243.jpg.chip.jpg,1.0,0.22360679507255554
1110,27,0,1.0,2.0170117012354144e+16,UTKFACE_val/27_0_1_20170117012354143.jpg.chip.jpg,49.0,6.7356085777282715
1111,26,1,0.0,2.0170117201551624e+16,UTKFACE_val/26_1_0_20170117201551622.jpg.chip.jpg,26.0,9.621658325195312
1112,1,0,3.0,2.016121923065143e+16,UTKFACE_val/1_0_3_20161219230651432.jpg.chip.jpg,1.0,0.9445132613182068
1113,2,1,4.0,2.016122120171793e+16,UTKFACE_val/2_1_4_20161221201717930.jpg.chip.jpg,4.0,42.43667221069336
1114,25,1,1.0,2.0170112205215428e+16,UTKFACE_val/25_1_1_20170112205215428.jpg.chip.jpg,28.0,8.8214750289917
1115,36,0,1.0,2.0170117135812576e+16,UTKFACE_val/36_0_1_20170117135812577.jpg.chip.jpg,35.0,16.113004684448242
1116,28,0,4.0,2.0170103235818508e+16,UTKFACE_val/28_0_4_20170103235818508.jpg.chip.jpg,42.0,6.439189434051514
1117,90,0,2.0,2.0170110183643228e+16,UTKFACE_val/90_0_2_20170110183643228.jpg.chip.jpg,90.0,0.0
1118,26,1,2.0,2.0170116182351804e+16,UTKFACE_val/26_1_2_20170116182351803.jpg.chip.jpg,26.0,9.025693893432617
1119,62,0,0.0,2.017012022383637e+16,UTKFACE_val/62_0_0_20170120223836366.jpg.chip.jpg,72.0,10.62705135345459
1120,26,0,2.0,2.0170116180859384e+16,UTKFACE_val/26_0_2_20170116180859386.jpg.chip.jpg,32.0,2.8580448627471924
1121,21,1,2.0,2.017011617114457e+16,UTKFACE_val/21_1_2_20170116171144567.jpg.chip.jpg,18.0,7.457070350646973
1122,54,0,0.0,2.0170113210319956e+16,UTKFACE_val/54_0_0_20170113210319956.jpg.chip.jpg,58.0,20.170066833496094
1123,99,1,0.0,2.017011018205212e+16,UTKFACE_val/99_1_0_20170110182052119.jpg.chip.jpg,99.0,2.459674835205078
1124,26,1,1.0,2.0170116231831264e+16,UTKFACE_val/26_1_1_20170116231831266.jpg.chip.jpg,17.0,5.1735663414001465
1125,26,1,2.0,2.0170116184149024e+16,UTKFACE_val/26_1_2_20170116184149022.jpg.chip.jpg,24.0,14.563382148742676
1126,26,0,2.0,2.017011618001132e+16,UTKFACE_val/26_0_2_20170116180011320.jpg.chip.jpg,16.0,4.477722644805908
1127,61,1,,,UTKFACE_val/61_1_20170109142408075.jpg.chip.jpg,58.0,9.023361206054688
1128,2,1,0.0,2.01701091917585e+16,UTKFACE_val/2_1_0_20170109191758501.jpg.chip.jpg,4.0,0.9665456414222717
1129,34,1,0.0,2.017011616075519e+16,UTKFACE_val/34_1_0_20170116160755190.jpg.chip.jpg,31.0,1.8750438690185547
1130,2,1,2.0,2.0161219195509212e+16,UTKFACE_val/2_1_2_20161219195509211.jpg.chip.jpg,4.0,0.0
1131,50,0,1.0,2.017011717343269e+16,UTKFACE_val/50_0_1_20170117173432690.jpg.chip.jpg,40.0,8.678315162658691
1132,27,0,3.0,2.0170104214555316e+16,UTKFACE_val/27_0_3_20170104214555317.jpg.chip.jpg,21.0,2.523573160171509
1133,35,1,2.0,2.0170105162414268e+16,UTKFACE_val/35_1_2_20170105162414267.jpg.chip.jpg,38.0,7.9065260887146
1134,31,0,1.0,2.0170113175408636e+16,UTKFACE_val/31_0_1_20170113175408636.jpg.chip.jpg,29.0,7.83648681640625
1135,1,1,0.0,2.0170109191234376e+16,UTKFACE_val/1_1_0_20170109191234378.jpg.chip.jpg,5.0,18.955001831054688
1136,51,0,3.0,2.017011920562923e+16,UTKFACE_val/51_0_3_20170119205629231.jpg.chip.jpg,51.0,4.947088241577148
1137,28,1,1.0,2.017011223452648e+16,UTKFACE_val/28_1_1_20170112234526480.jpg.chip.jpg,21.0,6.139604091644287
1138,55,0,0.0,2.0170120223715856e+16,UTKFACE_val/55_0_0_20170120223715854.jpg.chip.jpg,72.0,14.70221996307373
1139,26,1,1.0,2.017011301181599e+16,UTKFACE_val/26_1_1_20170113011815991.jpg.chip.jpg,27.0,0.9403246641159058
1140,24,0,2.0,2.0170116161806364e+16,UTKFACE_val/24_0_2_20170116161806363.jpg.chip.jpg,35.0,6.605221271514893
1141,2,1,3.0,2.0161219204319508e+16,UTKFACE_val/2_1_3_20161219204319508.jpg.chip.jpg,4.0,0.6805570721626282
1142,27,0,1.0,2.017011720212215e+16,UTKFACE_val/27_0_1_20170117202122150.jpg.chip.jpg,30.0,18.905860900878906
1143,26,1,3.0,2.0170119193144784e+16,UTKFACE_val/26_1_3_20170119193144786.jpg.chip.jpg,20.0,12.873780250549316
1144,60,0,0.0,2.0170117160634376e+16,UTKFACE_val/60_0_0_20170117160634375.jpg.chip.jpg,31.0,18.633516311645508
1145,53,0,0.0,2.0170104212348772e+16,UTKFACE_val/53_0_0_20170104212348773.jpg.chip.jpg,72.0,11.070467948913574
1146,89,1,0.0,2.0170110183446676e+16,UTKFACE_val/89_1_0_20170110183446677.jpg.chip.jpg,89.0,0.0
1147,62,0,1.0,2.017011719162238e+16,UTKFACE_val/62_0_1_20170117191622380.jpg.chip.jpg,58.0,5.216118812561035
1148,40,1,0.0,2.017011709184509e+16,UTKFACE_val/40_1_0_20170117091845090.jpg.chip.jpg,42.0,24.50327491760254
1149,26,1,1.0,2.0170116175546596e+16,UTKFACE_val/26_1_1_20170116175546596.jpg.chip.jpg,35.0,10.083858489990234
1150,34,1,0.0,2.0170109004742196e+16,UTKFACE_val/34_1_0_20170109004742195.jpg.chip.jpg,52.0,8.030205726623535
1151,43,1,3.0,2.017010913223532e+16,UTKFACE_val/43_1_3_20170109132235319.jpg.chip.jpg,43.0,0.0
1152,28,0,1.0,2.0170113155301388e+16,UTKFACE_val/28_0_1_20170113155301388.jpg.chip.jpg,45.0,4.381780624389648
1153,18,1,0.0,2.0170103180718336e+16,UTKFACE_val/18_1_0_20170103180718335.jpg.chip.jpg,70.0,4.701623439788818
1154,1,0,2.0,2.0161219193503636e+16,UTKFACE_val/1_0_2_20161219193503635.jpg.chip.jpg,2.0,0.22360679507255554
1155,2,1,3.0,2.0161219225333464e+16,UTKFACE_val/2_1_3_20161219225333464.jpg.chip.jpg,1.0,1.1821033954620361
1156,30,0,2.0,2.0170116181218736e+16,UTKFACE_val/30_0_2_20170116181218736.jpg.chip.jpg,46.0,2.04167103767395
1157,10,1,1.0,2.0170110225155604e+16,UTKFACE_val/10_1_1_20170110225155603.jpg.chip.jpg,10.0,0.0
1158,34,1,0.0,2.0170113001304724e+16,UTKFACE_val/34_1_0_20170113001304724.jpg.chip.jpg,52.0,11.553536415100098
1159,18,0,0.0,2.0170110231524976e+16,UTKFACE_val/18_0_0_20170110231524976.jpg.chip.jpg,28.0,8.513766288757324
1160,1,1,0.0,2.0170109191640396e+16,UTKFACE_val/1_1_0_20170109191640395.jpg.chip.jpg,1.0,0.0
1161,3,0,2.0,2.017011021261663e+16,UTKFACE_val/3_0_2_20170110212616630.jpg.chip.jpg,3.0,16.4556827545166
1162,56,0,0.0,2.01701171306577e+16,UTKFACE_val/56_0_0_20170117130657701.jpg.chip.jpg,80.0,10.378495216369629
1163,25,1,2.0,2.0170116175126324e+16,UTKFACE_val/25_1_2_20170116175126325.jpg.chip.jpg,28.0,7.044781684875488
1164,28,0,3.0,2.017011919480642e+16,UTKFACE_val/28_0_3_20170119194806419.jpg.chip.jpg,28.0,5.109331130981445
1165,26,1,1.0,2.0170113001925676e+16,UTKFACE_val/26_1_1_20170113001925675.jpg.chip.jpg,32.0,9.3324556350708
1166,25,1,1.0,2.017011701002897e+16,UTKFACE_val/25_1_1_20170117010028966.jpg.chip.jpg,26.0,15.199982643127441
1167,30,0,3.0,2.0170117143052784e+16,UTKFACE_val/30_0_3_20170117143052785.jpg.chip.jpg,36.0,2.462347984313965
